function	Fl_1	Fl_10	Fl_11	Fl_12	Fl_13	Fl_14	Fl_15	Fl_16	Fl_17	Fl_18	Fl_19	Fl_2	Fl_3	Fl_4	Fl_5	Fl_6	Fl_7	Fl_8	Fl_9	Fl_Arg_1	Fl_Arg_10	Fl_Arg_11	Fl_Arg_12	Fl_Arg_13	Fl_Arg_14	Fl_Arg_15	Fl_Arg_16	Fl_Arg_17	Fl_Arg_18	Fl_Arg_19	Fl_Arg_2	Fl_Arg_3	Fl_Arg_4	Fl_Arg_5	Fl_Arg_6	Fl_Arg_7	Fl_Arg_8	Fl_Arg_9
K08985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K08986	233.09	607.75	615.4200000000001	267.75	916.83	2032.75	501.5	357.16999999999996	317.5	389.92	624.0	627.75	347.92	843.6700000000001	679.6700000000001	522.75	220.09000000000003	573.1700000000001	657.01	95.17	509.58	122.91	273.0	669.1700000000001	369.5	315.0	272.25	431.0	295.84000000000003	394.92	301.84000000000003	494.0	113.75	126.08	169.07999999999998	65.75	462.58	149.75
K08987	3864.09	7727.25	4498.09	5982.0	4991.83	31224.75	7262.5	6944.25	5776.25	5329.42	4484.0	5988.75	4930.92	8090.42	6904.67	7069.75	5541.84	6316.67	4101.84	6046.17	4149.58	9181.41	8676.42	8512.42	2413.75	7519.75	7662.5	4928.0	13052.34	8232.17	9051.84	6295.0	5543.67	8813.33	7646.08	10257.5	9150.08	9059.0
K08988	202.5	274.5	384.0	168.5	0.0	310.5	204.5	85.0	128.5	234.5	527.5	424.5	174.0	121.5	0.0	29.0	125.5	32.0	435.0	387.5	376.0	180.5	164.5	288.0	153.5	324.0	395.5	580.0	302.0	35.5	0.0	283.5	100.0	238.5	87.5	42.0	175.0	17.0
K08989	2056.0	1461.0	2783.0	2369.0	3916.0	10261.0	1605.0	1699.2	1533.0	1741.0	1917.0	1585.0	2556.0	4203.0	2502.0	2454.0	2775.0	1795.0	3213.0	3195.0	4014.1	6920.0	4606.0	2495.0	3100.0	2121.0	6347.0	2422.0	5370.0	2906.0	2829.0	1310.0	3192.0	7634.0	3204.0	4612.0	3450.0	1952.0
K08990	513.0	2198.0	1387.0	254.0	3034.0	6469.0	685.0	719.2	915.0	1132.0	736.0	182.0	886.0	3370.0	2599.0	1335.0	565.0	0.0	833.0	113.0	2384.1	39.0	615.0	1207.0	958.0	1048.0	354.0	382.0	882.0	731.0	926.5	180.0	444.0	654.0	661.0	9.0	723.0	211.0
K08992	606.0	2483.0	1387.0	290.0	3034.0	6495.0	685.0	847.2	915.0	1132.0	736.0	182.0	886.0	3370.0	2707.0	1335.0	565.0	0.0	872.0	113.0	2384.1	39.0	642.0	1231.0	992.0	1061.0	429.0	386.0	1043.0	731.0	926.5	180.0	506.0	654.0	709.0	9.0	723.0	261.0
K08993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	6.0
K08994	158.0	464.0	115.0	182.0	42.0	900.0	52.0	332.2	286.0	48.0	62.0	9.0	187.0	229.0	808.0	133.0	177.0	87.0	653.0	3.0	101.1	359.0	317.0	180.0	83.0	13.0	625.0	27.0	229.0	157.0	524.0	0.0	992.0	299.0	289.0	57.0	199.0	995.0
K08995	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K08996	3378.0	4298.0	2148.67	2072.0	5723.0	11557.0	3031.0	2523.5299999999997	2949.0	2659.0	2467.0	3059.0	2121.0	6594.0	4200.0	3336.0	2058.0	3436.0	2094.33	3924.0	3910.1	4176.0	2807.67	3964.0	2177.0	3701.0	2220.0	2438.0	5191.0	4074.0	3397.0	3100.0	2754.67	3719.0	2622.0	2855.0	6991.5	3477.0
K08997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K08998	13568.92	18858.3	15048.92	16078.16	14319.329999999998	72819.93	15424.17	15774.94	13763.75	16113.8	13836.09	14766.27	13633.42	22946.16	17537.010000000002	15729.38	14692.17	12137.68	15804.119999999999	18215.93	17417.63	21974.58	19144.59	24333.58	9735.75	19620.66	22890.46	11051.119999999999	30731.18	17522.67	16946.34	14789.699999999999	14267.3	28594.58	17780.43	20387.92	22323.84	13067.0
K08999	5721.0	7357.8	4571.25	6900.75	2171.5	27285.0	6479.5	6032.1	5413.75	6461.299999999999	6349.349999999999	5651.35	5252.5	6667.15	4688.42	3648.8	5945.25	5493.75	4778.85	6903.75	4488.8	6805.25	6482.5	7690.75	2544.5	8104.25	8313.8	3706.2	11678.0	5809.5	6530.5	5952.450000000001	4243.049999999999	7062.75	5577.1	9480.5	7447.5	5871.25
K09000	0.0	0.0	16.25	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	142.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09001	1671.0	4068.5	4108.0	1397.5	5781.0	15508.0	1501.5	2340.7	2285.0	1815.5	2215.5	815.5	2559.0	6891.0	5762.0	2972.0	1964.0	592.0	4842.0	1931.5	5828.1	4471.0	4394.5	2468.5	3412.0	2719.5	6938.0	2570.5	3935.5	2818.0	2513.0	449.5	4224.5	6807.0	2441.0	1994.0	2826.0	2576.0
K09002	584.5	597.5	263.67	221.5	30.0	399.34000000000003	414.0	130.0	302.33	415.83	193.5	1091.67	182.0	659.6700000000001	166.0	76.0	235.5	1007.0	311.0	466.5	276.0	190.0	102.0	623.8299999999999	194.0	706.5	165.0	318.17	239.0	510.0	207.5	604.5	141.5	200.0	202.0	249.5	1769.0	80.0
K09003	82.0	125.5	74.5	97.0	0.0	95.5	98.0	8.0	77.0	52.0	142.0	175.0	81.5	11.5	0.0	29.0	69.5	32.0	77.0	252.0	81.5	162.0	66.5	6.5	37.5	131.0	158.0	123.5	291.5	35.5	0.0	89.5	86.0	205.0	87.5	28.5	118.0	17.0
K09004	0.0	0.0	0.0	0.0	0.0	12.5	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	50.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09005	1144.5	1985.6	2442.5	2382.5	745.0	9999.5	1589.0	1989.7	1455.0	1405.1	2692.7	1632.6999999999998	1294.0	2605.3	1064.0	745.5999999999999	1766.5	2426.0	2882.95	899.5	1580.6	919.5	1050.0	1467.5	650.5	1410.5	1856.6	888.5	2208.0	471.5	630.0	1100.9	2290.6000000000004	1050.5	648.7	965.5	1429.0	1063.0
K09007	2302.0	2290.5	3613.0	2613.0	2596.0	10180.5	2323.0	2117.0	2059.0	2010.0	2818.0	2447.0	3049.5	4082.5	3094.0	2048.0	3500.5	1504.0	4288.0	5613.0	5204.5	8421.0	5795.0	1780.0	3027.5	4182.0	8953.0	3432.5	6902.5	3056.5	3214.0	1602.0	4235.0	8931.0	4051.5	5721.0	5997.0	3316.0
K09009	2285.0	5344.5	2033.67	3131.25	2805.5	21362.0	5352.0	4512.08	3891.75	3318.0	2356.5	3035.0	3417.0	4420.75	4432.67	3050.0	3951.75	3230.5	2608.83	5083.0	3233.5	7938.5	6074.92	3763.25	1433.75	6359.75	6636.75	3437.25	10550.5	6357.25	7846.5	3464.5	4660.92	7400.75	5553.0	8897.75	6123.0	8437.25
K09011	505.5	589.5	761.0	511.5	136.5	819.5	389.5	532.0	755.5	310.0	503.0	305.5	508.5	528.0	82.0	187.0	463.0	2.0	501.0	539.5	960.5	488.5	689.0	347.0	368.5	874.25	755.0	520.7	543.5	426.0	99.0	374.5	254.0	345.0	745.0	291.0	149.5	157.0
K09012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0
K09013	13408.42	18196.55	12412.59	16272.16	9536.33	71129.43	17778.17	16410.97	13096.5	17245.55	14053.09	16492.27	13582.92	19455.66	15448.76	13704.88	15661.17	14279.93	12420.2	20283.93	12962.73	22909.83	18784.010000000002	23008.08	6968.5	22168.91	21179.71	10819.369999999999	33689.68	18146.92	20324.34	16501.449999999997	11806.47	27120.83	18955.43	26166.92	23209.09	16066.0
K09014	12015.59	14948.05	10455.59	13972.66	9246.33	55224.43000000001	14113.17	13426.47	11338.5	14380.05	12296.259999999998	14535.77	11133.59	17316.489999999998	12480.76	11920.55	12641.84	12159.93	11253.2	18024.43	11051.73	18976.83	15047.01	19722.58	6493.5	17803.91	16573.21	8926.369999999999	26675.68	14769.92	15227.34	14169.619999999999	9701.97	22173.83	15000.43	19339.92	20080.09	11029.0
K09015	7995.59	11508.05	6747.34	8333.0	6416.33	43039.25	9983.5	10299.8	8482.75	9410.720000000001	7937.849999999999	8117.6	7559.92	12679.82	9554.09	7545.55	8603.34	7330.92	8465.19	11895.42	7968.4800000000005	12963.66	10956.67	11035.92	4641.0	13324.25	12893.55	6206.2	18375.34	11369.42	12296.34	8511.95	7942.469999999999	18112.33	11223.18	12871.25	12294.08	9597.0
K09016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09017	0.0	0.0	319.0	6.0	0.0	198.0	0.0	72.2	0.0	0.0	0.0	0.0	0.0	0.0	107.0	8.0	0.0	0.0	158.0	0.0	759.1	15.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	4.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0
K09018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09019	309.0	1216.0	186.0	375.0	1556.0	5073.0	867.0	1502.2	1167.0	330.0	202.0	291.0	572.0	730.0	494.0	481.0	353.0	288.0	1743.0	950.0	888.1	1187.0	1476.0	660.0	642.0	568.0	1710.0	821.0	2170.0	2201.0	1314.0	517.0	1594.0	1447.0	899.0	851.0	1410.0	1270.0
K09020	82.0	125.5	62.5	87.0	0.0	77.5	98.0	8.2	77.0	52.0	142.0	173.0	78.5	11.5	0.0	29.0	36.5	32.0	77.0	252.0	80.6	133.0	66.5	6.5	32.5	131.0	158.0	123.5	280.5	33.5	0.0	89.5	86.0	119.0	87.5	28.5	51.0	17.0
K09021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09022	11569.92	11792.05	10276.92	10870.41	9499.83	39158.93	10409.67	10425.09	8679.0	12872.050000000001	11704.84	12369.02	9203.42	16547.41	9597.09	9698.88	9643.92	8880.43	11275.87	15242.43	13085.33	12530.33	10246.09	17211.83	6908.75	13719.66	11853.96	7886.62	19443.68	10195.67	9036.34	11493.95	7450.549999999999	17516.08	11033.68	11400.17	17930.09	4475.75
K09023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09117	8411.33	10471.55	9846.83	9770.91	6896.0	40530.59	10159.42	9384.27	8151.42	10049.300000000001	9042.09	8923.85	9172.0	13279.82	9144.34	7100.63	10114.58	8325.51	10408.86	11383.51	12073.55	15550.67	12968.09	12592.83	6793.25	13588.16	18789.71	7514.95	19573.84	10037.25	10885.5	8832.7	9259.05	17778.75	11231.6	15266.17	14846.01	9557.25
K09118	2357.5	5352.0	2094.67	3132.75	2805.5	21437.0	5396.0	4525.58	3838.75	3432.5	2412.0	3065.5	3417.0	4426.25	4432.67	3059.0	3956.75	3230.5	2674.83	5103.0	3240.5	7943.5	6074.92	4002.75	1439.75	6359.75	6644.25	3437.25	10550.5	6316.25	7846.5	3529.0	4667.42	7400.75	5553.0	8897.75	6132.0	8437.25
K09121	3595.83	944.5	2287.83	2927.16	3108.0	6176.34	2321.67	1438.17	1938.17	2907.5	2778.24	3711.0	1944.5	2892.17	1312.67	1998.0	1456.83	4424.01	1888.51	3706.51	2691.5	2117.67	1694.8400000000001	5271.33	1387.0	2657.16	2016.6599999999999	2282.5	4040.84	2417.0	1101.0	3809.0	846.0	1594.0	1278.25	2544.67	6966.01	160.0
K09122	51.0	0.0	0.0	0.0	0.0	12.5	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	142.0	0.0	0.0	88.0	0.0	0.0	0.0	59.0	50.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0
K09123	62.0	0.0	75.0	0.0	0.0	39.0	21.0	22.0	0.0	46.0	152.25	97.0	0.0	23.0	0.0	0.0	0.0	0.0	32.0	0.0	104.0	0.0	0.0	46.0	18.0	0.0	0.0	58.0	0.0	0.0	0.0	13.0	0.0	0.0	5.25	0.0	4.0	0.0
K09124	121.0	55.0	0.0	0.0	0.0	35.25	68.75	10.5	80.5	24.25	94.75	139.25	0.0	19.5	0.0	0.0	0.0	53.0	71.0	101.75	0.0	20.0	0.0	50.25	0.0	145.25	0.0	35.0	0.0	62.0	0.0	86.5	44.0	40.25	57.5	0.0	524.25	0.0
K09125	8448.5	12636.75	8920.67	9491.25	9336.5	46652.75	9293.75	9819.279999999999	8369.75	9677.0	8866.75	9241.25	8343.5	14478.75	10028.42	9109.5	9033.75	7111.75	9454.33	11197.25	11286.6	12594.75	12160.17	13547.0	6292.0	12638.75	15973.5	7439.7	19182.0	10533.0	9754.0	9475.25	7938.92	14802.25	9588.0	13333.75	12455.5	8319.25
K09127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09128	62.0	0.0	75.0	0.0	0.0	39.0	21.0	22.0	0.0	46.0	152.25	97.0	0.0	23.0	0.0	0.0	0.0	0.0	32.0	0.0	104.0	0.0	0.0	46.0	18.0	0.0	0.0	58.0	0.0	0.0	0.0	13.0	0.0	0.0	5.25	0.0	4.0	0.0
K09129	20.0	0.0	135.0	0.0	0.0	18.0	38.0	19.0	12.0	196.0	24.0	84.0	0.0	39.0	0.0	0.0	4.0	0.0	252.0	147.0	348.0	38.0	0.0	144.0	84.0	78.0	262.0	459.0	24.0	0.0	0.0	68.0	14.0	367.0	0.0	0.0	0.0	0.0
K09131	803.0	2743.0	1894.0	500.0	3166.0	7526.5	975.0	1274.2	1015.0	1274.0	919.0	285.0	1126.0	3661.0	3163.0	1459.0	753.0	68.0	1146.0	373.0	3074.1	588.0	1154.0	1600.0	1069.0	1694.0	1796.0	501.5	2241.0	834.0	1161.0	249.0	707.0	1120.0	927.0	96.0	1048.0	623.0
K09134	1327.5900000000001	2079.3	2651.67	1880.25	1600.83	8699.5	1593.25	1655.52	1159.5	1832.72	2410.1	1339.6000000000001	1083.42	3010.57	1421.67	1329.05	884.09	2100.17	2709.36	1150.67	1523.88	602.41	858.0	1776.92	951.5	1023.5	1320.05	1270.5	2078.34	644.9200000000001	450.84000000000003	1011.7	1212.5500000000002	828.5799999999999	546.6800000000001	547.0	1189.58	261.75
K09136	1029.0	2995.0	1650.0	847.0	3774.0	8266.5	1152.0	1873.2	1917.0	1660.0	1008.0	485.0	1431.0	4021.0	3258.0	2253.0	1102.0	173.0	1513.0	1555.0	3366.1	2293.0	2019.0	1919.0	1513.0	1649.0	1793.0	1075.5	3230.0	2190.0	2534.5	554.0	1959.0	1649.0	1848.0	1192.0	1459.0	2010.0
K09137	35.0	12.0	10.0	23.0	0.0	65.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	205.0	0.0	47.0	0.0	0.0	0.0	57.0	0.0	0.0	5.0	159.0	0.0	0.0	25.0	0.0	0.0	0.0	3.0	11.0	26.0	0.0	35.0	0.0	0.0	0.0
K09138	1749.0	1746.0	998.6700000000001	1751.0	1186.0	3330.0	1864.0	1776.33	1370.5	1271.0	1395.0	1659.5	1609.0	2119.0	1228.0	1579.0	2297.0	1001.0	990.8299999999999	3954.0	2157.0	6020.0	2915.17	1176.0	1305.0	2364.5	3139.5	1359.0	5287.0	2393.0	3256.0	1416.0	2138.67	3922.0	3103.0	4001.0	3278.0	3293.0
K09141	90.0	0.0	2.0	0.0	0.0	16.5	0.0	73.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	90.0	142.0	12.0	0.0	100.0	0.0	0.0	0.0	127.0	50.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0
K09146	1084.0	3511.0	1533.0	2144.25	842.5	16503.0	3765.0	2720.75	2026.75	2447.0	1716.5	1883.0	2533.0	2602.75	3446.67	1928.0	2969.75	2366.5	793.5	1980.0	1535.5	4007.5	3868.25	2694.25	589.75	4317.75	4142.75	1429.25	7205.5	3657.25	5376.5	2266.5	2045.25	4625.75	4040.0	6901.75	3134.0	5254.25
K09153	3658.17	6758.0	2943.67	4457.75	4162.5	25951.0	7674.5	6373.08	4886.75	4179.5	3831.67	5137.5	4628.67	6402.08	6075.67	4635.67	5370.42	4719.5	3449.83	8024.5	4267.5	10616.0	8251.92	6105.75	2165.75	8129.25	7951.75	4317.25	14396.5	8547.25	9859.5	5497.67	6405.42	9265.75	7299.5	11693.75	9362.0	10710.25
K09155	9231.92	8395.55	7734.92	9856.91	5135.33	30322.43	8342.67	8900.69	7055.75	10069.050000000001	9155.84	10391.02	7012.92	11695.91	6822.09	8438.88	8411.42	8071.43	7247.870000000001	11612.93	7492.63	10097.33	8304.09	14385.83	4871.25	10490.41	9247.46	5098.62	14149.68	7854.67	7029.34	9892.45	4657.549999999999	14357.58	9475.18	9382.67	12620.59	2185.75
K09157	8335.92	11063.25	10495.67	9719.41	11179.83	48438.09	10867.67	9819.17	7949.67	9595.42	8745.74	10617.25	9579.92	15043.34	11409.01	10062.75	9772.42	9492.68	8851.35	11193.18	12767.83	14642.58	12318.51	15686.0	6700.0	12512.16	15383.91	7187.25	21005.68	11085.42	11102.34	10168.0	8165.92	15853.58	10972.83	15817.42	16813.59	8490.25
K09158	2102.0	4499.55	5080.25	2434.0	6278.0	20887.25	2055.25	3163.55	2765.0	2304.8	2845.6000000000004	852.35	2786.0	8205.9	6025.0	3307.3	2463.0	1861.0	5682.85	2007.0	6385.4	4471.0	4594.0	2748.75	3561.0	2878.0	7220.3	2364.5	4564.0	2818.0	2581.5	461.70000000000005	4935.799999999999	6933.0	2513.6	2235.75	3088.0	2654.0
K09159	1462.0	3699.0	3810.0	1228.0	5598.0	15185.0	1338.0	2250.2	2190.0	1558.0	1829.0	587.0	2451.0	6428.0	5400.0	2685.0	1925.0	489.0	4349.0	1853.0	5931.1	4471.0	4352.0	2111.0	3169.0	2647.0	6849.0	2278.0	3912.0	2775.0	2484.5	298.0	4108.0	6727.0	2439.0	1994.0	2724.0	2576.0
K09160	669.0	2458.0	1740.0	355.0	3150.0	7250.0	863.0	1037.2	1015.0	1184.0	842.0	285.0	1126.0	3661.0	2862.0	1449.0	682.0	0.0	989.0	329.0	2695.1	573.0	1115.0	1308.0	1035.0	1681.0	1521.0	448.0	2047.0	834.0	1158.5	249.0	581.0	1120.0	873.0	105.0	829.0	579.0
K09161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09162	2944.0	5423.5	2110.67	3764.25	4194.5	23152.0	5269.0	4730.08	4039.75	3633.0	2545.5	3439.0	3682.0	4974.75	4727.67	3840.0	3993.75	4238.5	2549.83	4796.0	2808.5	8078.5	6314.92	4915.25	1707.75	5967.75	6392.75	3269.25	10951.5	6713.25	7946.5	4114.5	4804.92	7317.75	5721.0	8926.75	6613.0	8244.25
K09163	234.5	189.0	301.0	300.5	39.0	476.0	140.0	272.5	93.0	231.0	236.5	251.5	209.0	46.5	44.0	78.0	125.0	32.0	201.5	308.0	202.5	138.0	103.5	473.0	32.5	131.0	165.5	171.5	311.0	33.5	0.0	192.5	149.0	139.0	114.5	28.5	51.0	17.0
K09164	550.0	551.0	318.67	372.0	672.0	614.0	247.0	253.32999999999998	141.0	157.0	259.0	405.0	53.0	741.0	697.0	287.0	212.0	205.0	671.3299999999999	842.0	212.0	804.0	107.67	233.0	233.0	386.0	231.0	369.0	208.0	77.0	157.0	174.0	295.67	308.0	2.0	240.0	57.0	178.0
K09165	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09166	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09167	2475.0	6142.5	2393.67	3503.25	3145.5	28085.0	5671.0	5641.08	4422.25	4095.0	2919.5	2917.5	4450.0	6066.75	6868.67	4179.0	4324.75	3243.5	3032.33	6092.0	4032.5	9875.5	7046.42	4673.25	1644.75	7451.25	6881.25	3349.25	12480.5	8175.25	10094.5	3403.5	5571.92	13567.75	7722.0	9874.75	6591.0	8518.25
K09181	972.5	1276.5	2199.0	1084.5	2108.5	7705.5	556.5	1204.2	1359.5	368.0	1040.0	618.5	1070.5	2617.0	2403.0	644.0	1243.0	242.0	3670.0	1519.0	3321.6	3992.5	2659.0	950.0	2125.5	1216.0	5496.0	1333.5	1478.5	1902.0	941.0	221.5	3568.0	5191.0	1444.0	1733.0	1192.5	1490.0
K09251	23.5	5.5	20.5	1.5	0.0	0.0	4.0	8.7	0.0	23.0	4.0	21.5	0.0	0.0	0.0	0.0	0.0	0.0	18.5	0.0	1.1	5.0	0.0	46.0	0.0	0.0	7.5	0.0	0.0	0.0	0.0	22.5	6.5	0.0	0.0	0.0	0.0	0.0
K09252	888.0	1041.0	843.0	615.0	273.0	3840.0	632.0	238.0	942.0	937.0	800.0	1240.0	415.0	964.0	847.0	712.0	588.0	1471.0	320.0	465.0	453.0	322.0	394.0	2439.0	375.0	707.0	362.0	145.0	700.0	1159.0	353.0	1108.0	217.0	200.0	485.0	517.0	2330.0	149.0
K09384	0.0	0.0	0.0	75.0	0.0	35.0	0.0	0.0	0.0	0.0	12.25	7.0	0.0	60.0	7.67	0.0	0.0	8.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25	0.0	0.0	0.0
K09386	0.0	0.0	156.0	3.0	0.0	99.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	8.0	0.0	0.0	79.0	0.0	379.0	15.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	2.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0
K09456	0.0	86.0	163.0	115.0	91.0	157.0	33.0	93.2	308.0	88.0	0.0	0.0	2.0	66.0	270.0	8.0	25.0	0.0	157.0	3.0	380.1	380.0	0.0	57.0	0.0	0.0	159.0	66.0	79.0	57.0	133.0	0.0	167.0	0.0	0.0	0.0	0.0	150.0
K09457	8516.25	6912.0	6718.75	7193.41	5818.83	25524.84	6594.92	6769.84	6497.17	7888.92	7900.57	8318.75	6999.25	10923.51	7110.09	6224.58	7746.25	6064.43	8506.52	12513.93	9927.58	13403.33	10219.59	9413.25	6235.25	11086.66	14155.66	6280.95	13719.18	8899.17	7735.84	7562.08	6667.75	19289.58	9695.58	9910.42	14222.59	3888.75
K09458	14230.42	14420.05	15631.92	14850.41	13500.83	60449.43000000001	12585.67	15058.39	12799.75	14798.05	15020.34	14907.02	12803.42	21298.91	13892.09	13593.55	12835.92	12284.43	19276.870000000003	19796.93	19711.730000000003	22384.33	18476.09	22687.33	11306.75	16417.66	25848.96	12809.619999999999	26362.18	16339.67	12653.84	14266.45	15807.55	30094.08	15329.18	16366.67	24179.09	9573.75
K09459	735.5	607.5	974.0	1027.0	32.0	1324.5	940.0	569.5	358.25	892.0	991.25	836.0	1128.5	932.5	332.0	569.0	1571.0	344.0	620.0	1473.0	1412.5	3050.5	1396.5	626.0	743.0	1218.5	1747.5	608.5	2834.0	652.0	1656.0	611.5	500.5	2150.5	1768.25	2412.5	1110.0	912.0
K09461	0.0	0.0	156.0	0.0	0.0	99.0	4.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	8.0	0.0	0.0	79.0	0.0	379.0	15.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	4.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0
